Time,acc_x,acc_y,acc_x,fx,fy,fz
2.7573,-0.0141665,-0.000785267,0.0297248,1.11517,0.0410366,-1.02847
2.758,-0.0145674,-0.00192184,0.0297248,0.504886,-0.416632,-1.63889
2.7587,-0.0153024,-0.00307907,0.0293326,0.657396,-0.264075,-1.33345
2.7593,-0.0153024,-0.00382301,0.0293326,1.42044,0.0410366,-0.723039
2.76,-0.0153024,-0.00421564,0.0285483,1.11517,0.0410366,-0.570773
2.7607,-0.0164384,-0.00498024,0.0281562,0.504886,-0.111519,-0.875755
2.7613,-0.0161043,-0.00574484,0.0281562,1.11517,-0.111519,-0.723039
2.762,-0.0153024,-0.00688141,0.0289405,1.11517,-0.264075,-0.723039
2.7627,-0.0153024,-0.00764602,0.0300385,0.352252,-0.569188,-1.18074
2.7633,-0.0161043,-0.00841062,0.0308228,0.504886,-0.416632,-1.02847
2.764,-0.0164384,-0.00993982,0.0300385,1.11517,-0.416632,-0.723039
2.7647,-0.0164384,-0.0122336,0.0289405,0.962665,-0.721744,-0.875755
2.7653,-0.0161043,-0.0133702,0.0289405,0.962665,-0.416632,-0.723039
2.766,-0.0168394,-0.0152714,0.0297248,0.81003,-0.721744,-0.723039
2.7667,-0.0179754,-0.0171932,0.0300385,0.962665,-0.8743,-1.02847
2.7673,-0.0183763,-0.0187017,0.0308228,1.42044,-0.416632,-1.18074
2.768,-0.0187104,-0.0209955,0.0312149,0.81003,-0.8743,-1.18074
2.7687,-0.0202473,-0.0232894,0.0312149,0.657396,-0.721744,-0.875755
2.7693,-0.0206483,-0.0248186,0.0312149,1.11517,-0.111519,-0.418056
2.77,-0.0202473,-0.0267197,0.0304306,0.81003,-0.264075,-0.265339
2.7707,-0.0199132,-0.0293855,0.0300385,0.657396,-0.721744,-0.723039
2.7713,-0.0202473,-0.0320719,0.0312149,0.657396,-0.8743,-0.875755
2.772,-0.0213833,-0.0343451,0.0312149,0.657396,-0.721744,-0.875755
2.7727,-0.0213833,-0.0358743,0.0308228,0.504886,-0.721744,-1.48617
2.7733,-0.0206483,-0.0377755,0.0312149,0.657396,-0.569188,-1.18074
2.774,-0.0206483,-0.0393047,0.0323914,0.81003,-0.416632,-0.875755
2.7747,-0.0213833,-0.0404619,0.0323914,0.504886,-0.721744,-1.33345
2.7753,-0.0213833,-0.0423631,0.0323914,0.504886,-0.569188,-0.875755
2.776,-0.0217843,-0.0446569,0.0319992,0.81003,-0.416632,-0.112623
2.7767,-0.0217843,-0.0457934,0.0323914,0.504886,-0.569188,-0.418056
2.7773,-0.0213833,-0.04693,0.0327051,0.657396,-0.569188,-1.18074
2.778,-0.0213833,-0.0488518,0.0319992,0.81003,-0.569188,-1.63889
2.7787,-0.0213833,-0.0515176,0.0316071,0.657396,-0.569188,-1.18074
2.7793,-0.0213833,-0.0538114,0.0308228,0.657396,-0.264075,-0.418056
2.78,-0.0213833,-0.0557126,0.0304306,0.81003,-0.569188,-0.265339
2.7807,-0.0213833,-0.0568492,0.0304306,0.81003,-0.569188,-0.723039
2.7813,-0.0217843,-0.0580064,0.0300385,0.657396,-0.569188,-1.33345
2.782,-0.0213833,-0.059143,0.0312149,0.657396,-0.721744,-1.33345
2.7827,-0.0206483,-0.0610441,0.0323914,0.81003,-0.721744,-0.570773
2.7833,-0.0202473,-0.0625733,0.0319992,0.657396,-1.02717,-0.723039
2.784,-0.0195123,-0.062966,0.0316071,0.657396,-0.8743,-0.875755
2.7847,-0.0191113,-0.0637306,0.0323914,0.81003,-0.264075,-0.265339
2.7853,-0.0183763,-0.0641025,0.0334894,0.81003,-0.416632,-0.418056
2.786,-0.0172403,-0.0652598,0.0334894,0.504886,-0.721744,-0.570773
2.7867,-0.0161043,-0.0667683,0.0330972,0.352252,-0.721744,-0.418056
2.7873,-0.0161043,-0.0663964,0.0338815,0.352252,-0.721744,-0.570773
2.788,-0.0164384,-0.0667683,0.0354501,0.352252,-0.8743,-0.723039
2.7887,-0.0164384,-0.067161,0.0354501,0.199742,-0.8743,-1.02847
2.7893,-0.0164384,-0.0660037,0.035058,0.504886,-0.569188,-0.570773
2.79,-0.0164384,-0.0641025,0.0354501,0.81003,-0.721744,0.19236
2.7907,-0.0164384,-0.0637306,0.0365481,0.962665,-0.721744,-0.112623
2.7913,-0.0168394,-0.062966,0.036156,0.657396,-0.416632,-0.723039
2.792,-0.0168394,-0.0610441,0.0365481,0.504886,-0.569188,-0.418056
2.7927,-0.0168394,-0.059143,0.0381167,0.657396,-0.8743,-0.112623
2.7933,-0.0172403,-0.0572418,0.0388226,0.657396,-0.569188,-0.570773
2.794,-0.0172403,-0.0553406,0.0392147,0.657396,-0.721744,-0.570773
2.7947,-0.0172403,-0.0534188,0.0384304,0.81003,-0.8743,-0.570773
2.7953,-0.0172403,-0.0515176,0.0377246,0.81003,-0.416632,-0.570773
2.796,-0.0172403,-0.050753,0.0373324,0.504886,-0.111519,-0.418056
2.7967,-0.0168394,-0.050753,0.0381167,0.352252,-0.264075,-0.418056
2.7973,-0.0164384,-0.0499884,0.0388226,0.657396,-0.569188,-0.570773
2.798,-0.0164384,-0.0499884,0.0388226,0.962665,-0.8743,-0.875755
2.7987,-0.0164384,-0.0496164,0.0396069,1.11517,-0.8743,-0.875755
2.7993,-0.0153024,-0.0484592,0.0396069,0.81003,-0.721744,-0.723039
2.8,-0.0149015,-0.0476946,0.0392147,0.504886,-0.721744,-0.418056
2.8007,-0.0149015,-0.04693,0.0384304,0.199742,-1.02717,-0.418056
2.8013,-0.0149015,-0.046558,0.0381167,0.352252,-1.02717,-0.265339
2.802,-0.0153024,-0.046558,0.0381167,0.657396,-0.8743,-0.570773
2.8027,-0.0161043,-0.0461861,0.0377246,1.11517,-0.416632,-0.723039
2.8033,-0.0164384,-0.0450288,0.0373324,0.504886,-0.416632,-0.723039
2.804,-0.0161043,-0.0442642,0.0369403,0.0471078,-0.721744,-0.570773
2.8047,-0.0168394,-0.0431277,0.0377246,0.352252,-0.569188,-0.570773
2.8053,-0.0175744,-0.0412265,0.0381167,0.504886,-0.569188,-0.723039
2.806,-0.0175744,-0.0408339,0.0373324,0.504886,-0.721744,-0.723039
2.8067,-0.0187104,-0.0404619,0.0365481,0.352252,-1.17973,-0.418056
2.8073,-0.0191113,-0.0389327,0.0365481,0.504886,-0.8743,-0.112623
2.808,-0.0195123,-0.0370109,0.0354501,0.81003,-0.264075,-0.265339
2.8087,-0.0199132,-0.0362669,0.0338815,0.81003,-0.416632,-0.723039
2.8093,-0.0199132,-0.0351097,0.0330972,0.657396,-0.416632,-0.723039
2.81,-0.0195123,-0.0351097,0.0316071,0.81003,0.193593,-0.265339
2.8107,-0.0202473,-0.0347377,0.0304306,0.81003,-0.111519,-0.418056
2.8113,-0.0199132,-0.0328159,0.0297248,0.81003,-0.569188,-0.570773
2.812,-0.0199132,-0.0309147,0.027764,0.962665,-0.721744,-0.418056
2.8127,-0.0202473,-0.0297781,0.026666,0.504886,-0.569188,-0.570773
2.8133,-0.0199132,-0.0282489,0.0270582,0.352252,-0.569188,-0.418056
2.814,-0.0199132,-0.0271124,0.0262739,0.81003,-0.569188,-0.570773
2.8147,-0.0206483,-0.0263478,0.0232151,0.81003,-0.569188,-1.02847
2.8153,-0.0206483,-0.024054,0.0224308,0.81003,-0.264075,-0.875755
2.816,-0.0210492,-0.0221528,0.0220387,0.962665,-0.416632,-0.418056
2.8167,-0.0210492,-0.0209955,0.0213328,0.962665,-0.416632,0.0396432
2.8173,-0.0210492,-0.019859,0.0189799,0.81003,-0.264075,-0.265339
2.818,-0.0213833,-0.0190944,0.0174898,0.657396,-0.569188,-0.723039
2.8187,-0.0202473,-0.0179371,0.0167055,0.962665,-0.416632,-0.570773
2.8193,-0.0187104,-0.0164286,0.0152153,0.81003,-0.569188,-0.723039
2.82,-0.0187104,-0.0141348,0.0136467,0.352252,-1.02717,-1.02847
2.8207,-0.0179754,-0.011469,0.0117644,0.504886,-0.721744,-0.723039
2.8213,-0.0172403,-0.0107044,0.010588,0.962665,-0.416632,-0.723039
2.822,-0.0172403,-0.00917522,0.00909782,0.962665,-0.264075,-0.723039
2.8227,-0.0172403,-0.00650945,0.00721551,1.11517,-0.416632,-0.418056
2.8233,-0.0164384,-0.00458761,0.00564692,1.26781,-0.416632,-0.570773
2.824,-0.0149015,-0.00231447,0.00454891,0.81003,-0.569188,-1.02847
2.8247,-0.0137655,0.000371968,0.00337247,0.657396,-0.8743,-1.02847
2.8253,-0.0134314,0.00303774,0.000705865,0.657396,-0.569188,-1.02847
2.826,-0.0126295,0.00646812,-0.00196074,0.504886,-0.569188,-1.02847
2.8267,-0.0114935,0.00876192,-0.00423519,0.657396,-0.8743,-1.02847
2.8273,-0.0110926,0.0110351,-0.00650965,0.504886,-1.33228,-1.63889
2.828,-0.0103575,0.0144861,-0.00847038,0.657396,-0.721744,-1.48617
2.8287,-0.0103575,0.0182884,-0.00996054,0.962665,-0.264075,-0.875755
2.8293,-0.00955567,0.0221115,-0.0119213,0.81003,-0.569188,-1.02847
2.83,-0.00882062,0.0259138,-0.0138036,0.962665,-0.721744,-0.875755
2.8307,-0.00955567,0.0289722,-0.016078,0.81003,-0.8743,-1.18074
2.8313,-0.00995661,0.0324026,-0.0183525,0.962665,-0.721744,-1.48617
2.832,-0.00995661,0.0350684,-0.0214112,1.72559,-0.111519,-1.02847
2.8327,-0.00922156,0.0388914,-0.0232936,1.11517,-0.416632,-1.63889
2.8333,-0.00882062,0.0427144,-0.02447,0.352252,-0.8743,-1.79115
2.834,-0.00922156,0.0457521,-0.0252543,0.962665,-0.416632,-1.02847
2.8347,-0.00922156,0.0484385,-0.0260386,1.42044,-0.416632,-1.02847
2.8353,-0.00841968,0.0503397,-0.0267444,1.42044,-0.721744,-1.33345
2.836,-0.00841968,0.0518689,-0.0287052,1.11517,-0.721744,-1.79115
2.8367,-0.00882062,0.0533775,-0.0298032,1.26781,-0.264075,-1.63889
2.8373,-0.00922156,0.0552993,-0.0287052,1.42044,-0.111519,-1.18074
2.838,-0.00995661,0.0564359,-0.0298032,1.11517,-0.569188,-1.33345
2.8387,-0.00922156,0.0572005,-0.0313718,1.11517,-0.721744,-1.63889
2.8393,-0.00808557,0.058337,-0.0313718,1.26781,-0.416632,-1.63889
2.84,-0.00882062,0.0591016,-0.0313718,1.11517,-0.416632,-1.33345
2.8407,-0.00882062,0.0602589,-0.0313718,0.504886,-1.02717,-1.48617
2.8413,-0.00841968,0.0613954,-0.0309796,1.11517,-0.8743,-1.48617
2.842,-0.00808557,0.0613954,-0.0317639,2.03073,-0.416632,-1.02847
2.8427,-0.00694958,0.0613954,-0.0328619,1.26781,-0.569188,-1.48617
2.8433,-0.00728369,0.0617881,-0.0324698,0.962665,-0.569188,-1.94387
2.844,-0.00768463,0.06216,-0.0320777,1.42044,-0.416632,-1.33345
2.8447,-0.00654864,0.06216,-0.0328619,1.42044,-0.721744,-1.18074
2.8453,-0.00614771,0.0625527,-0.0324698,1.26781,-0.569188,-1.33345
2.846,-0.00694958,0.0632966,-0.0320777,1.72559,-0.569188,-1.48617
2.8467,-0.00694958,0.0625527,-0.0320777,1.8781,-0.416632,-1.48617
2.8473,-0.00694958,0.06216,-0.0328619,1.42044,-0.416632,-1.79115
2.848,-0.00654864,0.0625527,-0.0324698,1.72559,-0.569188,-1.63889
2.8487,-0.00654864,0.0625527,-0.0305875,1.42044,-0.721744,-1.79115
2.8493,-0.00694958,0.0613954,-0.0301953,1.11517,-0.721744,-2.09659
2.85,-0.00728369,0.0606308,-0.0309796,1.42044,-0.264075,-1.48617
2.8507,-0.00768463,0.0606308,-0.0305875,1.11517,-0.416632,-1.63889
2.8513,-0.00808557,0.0602589,-0.0298032,1.42044,-0.416632,-1.48617
2.852,-0.00768463,0.0594943,-0.0298032,1.57295,-0.264075,-1.18074
2.8527,-0.00694958,0.0591016,-0.0287052,1.11517,-0.721744,-2.09659
2.8533,-0.00841968,0.0575931,-0.0275287,1.42044,-0.721744,-2.09659
2.854,-0.0103575,0.0560639,-0.0279209,1.26781,-0.721744,-1.79115
2.8547,-0.0110926,0.0552993,-0.0287052,1.11517,-0.569188,-1.63889
2.8553,-0.0110926,0.0549067,-0.0275287,1.42044,-0.264075,-1.63889
2.856,-0.0110926,0.0533775,-0.0256464,1.26781,-0.569188,-1.94387
2.8567,-0.0114935,0.0518689,-0.0248621,1.42044,-0.569188,-1.63889
2.8573,-0.0118945,0.0507117,-0.0240778,1.57295,-0.416632,-1.63889
2.858,-0.0122286,0.0499471,-0.02447,1.11517,-0.416632,-1.94387
2.8587,-0.0122286,0.0488105,-0.0236857,1.11517,-0.264075,-1.79115
2.8593,-0.0130305,0.0484385,-0.0221955,1.42044,-0.264075,-1.63889
2.86,-0.0137655,0.0469093,-0.0214112,1.11517,-0.721744,-1.63889
2.8607,-0.0137655,0.0449875,-0.0214112,1.26781,-0.569188,-1.48617
2.8613,-0.0145674,0.043479,-0.0210191,1.57295,-0.264075,-1.48617
2.862,-0.0153024,0.0423217,-0.0203132,1.57295,-0.416632,-1.79115
2.8627,-0.0157034,0.0411852,-0.0187446,1.57295,-0.416632,-1.79115
2.8633,-0.0157034,0.039656,-0.0176466,1.42044,-0.416632,-1.33345
2.864,-0.0161043,0.0377548,-0.0168623,1.42044,-0.721744,-1.48617
2.8647,-0.0157034,0.035833,-0.0164702,1.26781,-0.721744,-2.09659
2.8653,-0.0153024,0.0339318,-0.0152937,1.57295,-0.569188,-1.48617
2.866,-0.0153024,0.031266,-0.0134114,1.72559,-0.569188,-0.875755
2.8667,-0.0161043,0.0289722,-0.0126271,1.26781,-0.569188,-1.18074
2.8673,-0.0161043,0.0278356,-0.0126271,1.26781,-0.569188,-1.79115
2.868,-0.0157034,0.0263064,-0.0115291,1.42044,-0.569188,-1.79115
2.8687,-0.0157034,0.0240126,-0.00925468,1.42044,-0.569188,-1.48617
2.8693,-0.0164384,0.0217188,-0.00807824,1.57295,-0.569188,-1.48617
2.87,-0.0164384,0.0198176,-0.00690179,1.42044,-0.569188,-1.63889
2.8707,-0.0161043,0.0179165,-0.00541163,0.962665,-1.02717,-1.94387
2.8713,-0.0164384,0.0159946,-0.00423519,1.42044,-1.02717,-1.63889
2.872,-0.0168394,0.0140935,-0.00313718,2.03073,-0.569188,-1.18074
2.8727,-0.0175744,0.0129569,-0.00117644,1.57295,-0.8743,-1.48617
2.8733,-0.0179754,0.0114277,0.000705865,1.42044,-1.02717,-1.48617
2.874,-0.0183763,0.00952652,0.00188231,1.8781,-0.264075,-1.02847
2.8747,-0.0187104,0.00723272,0.00337247,1.72559,-0.111519,-1.48617
2.8753,-0.0191113,0.00493891,0.00564692,2.03073,-0.416632,-1.48617
2.876,-0.0195123,0.00340971,0.00752923,1.8781,-0.569188,-1.18074
2.8767,-0.0199132,0.00111591,0.00831352,1.11517,-0.8743,-1.33345
2.8773,-0.0199132,-2.06649E-05,0.00909782,1.42044,-0.569188,-1.33345
2.878,-0.0195123,-0.000785267,0.00948997,1.57295,-0.569188,-1.79115
2.8787,-0.0202473,-0.00231447,0.00831352,1.8781,-0.264075,-1.33345
2.8793,-0.0206483,-0.00421564,0.00792138,1.8781,-0.111519,-1.02847
2.88,-0.0199132,-0.00498024,0.00870567,1.26781,-0.8743,-1.63889
2.8807,-0.0191113,-0.00611681,0.00909782,1.42044,-0.721744,-1.63889
2.8813,-0.0187104,-0.00650945,0.00948997,1.72559,-0.416632,-1.18074
2.882,-0.0187104,-0.00688141,0.00988211,1.72559,-0.721744,-1.02847
2.8827,-0.0183763,-0.00803865,0.00948997,1.57295,-0.569188,-1.18074
2.8833,-0.0183763,-0.00917522,0.00909782,1.72559,-0.416632,-1.18074
2.884,-0.0183763,-0.00954719,0.00988211,2.03073,-0.569188,-1.33345
2.8847,-0.0183763,-0.00954719,0.0102743,2.18337,-0.416632,-1.18074
2.8853,-0.0191113,-0.0103118,0.00988211,2.18337,-0.264075,-1.02847
2.886,-0.0187104,-0.00993982,0.00988211,2.03073,-0.416632,-1.18074
2.8867,-0.0183763,-0.00993982,0.00988211,1.8781,-0.264075,-1.02847
2.8873,-0.0179754,-0.0107044,0.0113723,1.57295,-0.721744,-1.33345
2.888,-0.0172403,-0.011469,0.0129409,1.8781,-0.569188,-1.63889
2.8887,-0.0172403,-0.011841,0.0129409,2.18337,-0.416632,-1.63889
2.8893,-0.0175744,-0.011841,0.0136467,2.18337,-0.8743,-1.63889
2.89,-0.0179754,-0.011469,0.0148232,1.72559,-0.569188,-1.18074
2.8907,-0.0179754,-0.0122336,0.014431,1.42044,-0.569188,-1.48617
2.8913,-0.0183763,-0.0133702,0.0132546,2.03073,-0.264075,-1.02847
2.892,-0.0187104,-0.0133702,0.014431,2.03073,-0.111519,-1.02847
2.8927,-0.0191113,-0.0129982,0.0152153,1.72559,-0.569188,-1.33345
2.8933,-0.0202473,-0.0141348,0.0152153,2.03073,-0.8743,-1.02847
2.894,-0.0206483,-0.0145068,0.0163133,2.03073,-0.569188,-1.33345
2.8947,-0.0202473,-0.0148994,0.0174898,1.57295,-0.264075,-1.18074
2.8953,-0.0199132,-0.0164286,0.0178819,2.03073,-0.111519,-0.875755
2.896,-0.0199132,-0.0179371,0.0189799,2.33588,-0.111519,-1.02847
2.8967,-0.0202473,-0.0190944,0.0205485,2.03073,-0.416632,-1.33345
2.8973,-0.0210492,-0.0206236,0.0205485,1.8781,-0.569188,-1.48617
2.898,-0.0210492,-0.0213882,0.0197642,1.8781,-0.416632,-1.48617
2.8987,-0.0199132,-0.0225248,0.0197642,2.18337,-0.416632,-1.48617
2.8993,-0.0191113,-0.0244259,0.0213328,2.03073,-0.416632,-1.79115
2.9,-0.0199132,-0.0263478,0.0232151,1.8781,-0.569188,-1.79115
2.9007,-0.0210492,-0.0278563,0.0239994,2.03073,-0.569188,-1.33345
2.9013,-0.0213833,-0.0286209,0.0250974,1.8781,-0.721744,-1.63889
2.902,-0.0202473,-0.0290135,0.026666,2.03073,-0.569188,-1.63889
2.9027,-0.0199132,-0.0305427,0.027764,2.18337,-0.569188,-1.63889
2.9033,-0.0191113,-0.0324439,0.027764,1.72559,-0.721744,-1.79115
2.904,-0.0195123,-0.0339731,0.027764,1.8781,-0.569188,-1.63889
2.9047,-0.0202473,-0.0347377,0.0285483,1.8781,-0.416632,-1.63889
2.9053,-0.0206483,-0.0362669,0.0293326,1.8781,-0.569188,-1.48617
2.906,-0.0210492,-0.0381681,0.0289405,1.72559,-0.8743,-1.48617
2.9067,-0.0213833,-0.0393047,0.0281562,1.57295,-1.02717,-1.63889
2.9073,-0.0213833,-0.0412265,0.0281562,2.33588,-0.416632,-1.33345
2.908,-0.0213833,-0.0434996,0.0281562,2.64114,-0.264075,-1.33345
2.9087,-0.0210492,-0.0438923,0.0293326,1.72559,-0.8743,-1.63889
2.9093,-0.0202473,-0.0446569,0.0300385,1.72559,-0.569188,-1.33345
2.91,-0.0199132,-0.0461861,0.0300385,2.33588,-0.111519,-1.18074
2.9107,-0.0199132,-0.04693,0.0293326,1.8781,-0.569188,-1.94387
2.9113,-0.0202473,-0.0473226,0.0293326,1.72559,-0.8743,-2.09659
2.912,-0.0195123,-0.0476946,0.0308228,2.33588,-0.264075,-1.48617
2.9127,-0.0191113,-0.0484592,0.0319992,2.03073,-0.111519,-1.63889
2.9133,-0.0191113,-0.0484592,0.0316071,1.72559,-0.721744,-1.79115
2.914,-0.0187104,-0.0473226,0.0319992,2.03073,-0.569188,-1.94387
2.9147,-0.0187104,-0.046558,0.0330972,1.8781,-0.416632,-2.09659
2.9153,-0.0191113,-0.0461861,0.0330972,2.18337,-0.264075,-1.33345
2.916,-0.0191113,-0.0457934,0.0319992,2.03073,-0.416632,-1.02847
2.9167,-0.0183763,-0.0446569,0.0312149,1.57295,-1.02717,-1.79115
2.9173,-0.0175744,-0.0434996,0.0300385,2.18337,-0.569188,-1.48617
2.918,-0.0164384,-0.0434996,0.0300385,2.48851,-0.111519,-1.18074
2.9187,-0.0153024,-0.0434996,0.0304306,1.72559,-0.721744,-1.94387
2.9193,-0.0153024,-0.042735,0.0300385,2.03073,-0.8743,-2.09659
2.92,-0.0157034,-0.0419704,0.0297248,2.33588,-0.721744,-2.09659
2.9207,-0.0153024,-0.0412265,0.0293326,2.03073,-0.721744,-1.94387
2.9213,-0.0141665,-0.0389327,0.0293326,2.18337,-0.569188,-1.48617
2.922,-0.0137655,-0.0377755,0.0285483,2.18337,-0.569188,-1.48617
2.9227,-0.0141665,-0.0377755,0.027764,1.8781,-0.721744,-1.48617
2.9233,-0.0145674,-0.0366389,0.026666,1.8781,-0.721744,-1.63889
2.924,-0.0141665,-0.0351097,0.0254896,2.03073,-0.416632,-1.79115
2.9247,-0.0137655,-0.0339731,0.0247053,1.57295,-0.569188,-1.79115
2.9253,-0.0141665,-0.0332085,0.0239994,1.57295,-0.721744,-1.94387
2.926,-0.0145674,-0.0320719,0.0236073,2.03073,-0.264075,-1.63889
2.9267,-0.0145674,-0.0309147,0.0224308,2.18337,-0.264075,-1.48617
2.9273,-0.0145674,-0.0293855,0.0205485,1.8781,-0.569188,-1.63889
2.928,-0.0141665,-0.0278563,0.0186662,1.72559,-0.264075,-1.63889
2.9287,-0.0134314,-0.0271124,0.0170976,1.8781,-0.264075,-1.63889
2.9293,-0.0126295,-0.0267197,0.0170976,2.03073,-0.8743,-1.94387
2.93,-0.0130305,-0.0259551,0.0167055,1.8781,-0.8743,-1.94387
2.9307,-0.0134314,-0.0251905,0.0152153,2.03073,-0.264075,-1.79115
2.9313,-0.0134314,-0.0244259,0.0136467,2.33588,-0.264075,-1.63889
2.932,-0.0130305,-0.0228967,0.0140389,2.03073,-0.721744,-1.63889
2.9327,-0.0126295,-0.0217601,0.014431,1.57295,-0.721744,-1.79115
2.9333,-0.0130305,-0.0206236,0.0125487,1.8781,-0.569188,-1.94387
2.934,-0.0130305,-0.019859,0.0109801,2.03073,-0.569188,-1.79115
2.9347,-0.0134314,-0.0194663,0.0102743,2.03073,-0.264075,-1.79115
2.9353,-0.0137655,-0.0187017,0.00948997,2.03073,-0.416632,-1.94387
2.936,-0.0134314,-0.0179371,0.00792138,2.03073,-0.416632,-1.79115
2.9367,-0.0141665,-0.0183298,0.00603907,1.42044,-0.569188,-2.09659
2.9373,-0.0145674,-0.0175652,0.00454891,1.42044,-0.8743,-2.09659
2.938,-0.0141665,-0.0171932,0.00376461,2.03073,-0.264075,-1.33345
2.9387,-0.0141665,-0.0171932,0.00258817,1.8781,-0.264075,-1.63889
2.9393,-0.0134314,-0.0164286,0.00219603,1.57295,-0.8743,-2.09659
2.94,-0.0134314,-0.016036,0.000705865,1.8781,-0.8743,-1.79115
2.9407,-0.0137655,-0.0164286,-0.000862724,1.8781,-0.721744,-1.63889
2.9413,-0.0130305,-0.0148994,-0.00196074,1.72559,-0.569188,-1.79115
2.942,-0.0130305,-0.0141348,-0.00384304,1.57295,-0.721744,-2.09659
2.9427,-0.0122286,-0.0137422,-0.00541163,1.42044,-1.02717,-1.94387
2.9433,-0.0118945,-0.0126056,-0.00580378,2.03073,-0.569188,-1.48617
2.944,-0.0118945,-0.011841,-0.00690179,2.33588,-0.111519,-1.18074
2.9447,-0.0107585,-0.0107044,-0.00847038,1.8781,-0.264075,-1.48617
2.9453,-0.00922156,-0.00917522,-0.00996054,1.42044,-0.569188,-1.94387
2.946,-0.00841968,-0.00878259,-0.0115291,1.57295,-0.569188,-2.09659
2.9467,-0.00808557,-0.00841062,-0.0134114,1.8781,-0.569188,-1.94387
2.9473,-0.00768463,-0.00727405,-0.0149016,1.42044,-1.02717,-2.09659
2.948,-0.00728369,-0.00498024,-0.0164702,1.72559,-0.721744,-1.79115
2.9487,-0.00694958,-0.00268644,-0.0179603,2.33588,-0.264075,-1.33345
2.9493,-0.00614771,-2.06649E-05,-0.0195289,1.57295,-1.02717,-1.79115
2.95,-0.00541265,0.00227314,-0.0199211,1.57295,-1.02717,-1.79115
2.9507,-0.00501172,0.00456694,-0.0203132,2.18337,-0.111519,-1.18074
2.9513,-0.00501172,0.00607548,-0.0218034,2.03073,-0.416632,-1.48617
2.952,-0.00461078,0.00799732,-0.0232936,1.72559,-0.569188,-1.48617
2.9527,-0.00461078,0.00952652,-0.0248621,1.57295,-0.264075,-1.48617
2.9533,-0.00427666,0.0114277,-0.0267444,1.57295,-0.569188,-1.48617
2.954,-0.00347479,0.0133289,-0.028313,1.42044,-0.416632,-1.33345
2.9547,-0.00307385,0.0159946,-0.0290189,1.42044,-0.111519,-1.48617
2.9553,-0.00347479,0.019053,-0.0305875,2.03073,-0.111519,-1.18074
2.956,-0.00347479,0.0209542,-0.0313718,2.33588,-0.264075,-1.02847
2.9567,-0.00307385,0.0228761,-0.0313718,1.8781,-0.569188,-1.48617
2.9573,-0.00307385,0.0244053,-0.0317639,1.72559,-0.416632,-1.18074
2.958,-0.00387573,0.0255418,-0.0336462,2.03073,-0.264075,-0.875755
2.9587,-0.00427666,0.0266784,-0.0351364,2.03073,-0.569188,-1.48617
2.9593,-0.00501172,0.027443,-0.0355285,1.8781,-0.569188,-1.48617
2.96,-0.00654864,0.0286002,-0.0359207,1.8781,-0.264075,-0.875755
2.9607,-0.00808557,0.0289722,-0.036705,1.72559,-0.721744,-1.02847
2.9613,-0.00808557,0.0297368,-0.0370971,1.57295,-0.8743,-1.02847
2.962,-0.00728369,0.0308734,-0.037803,1.57295,-0.8743,-0.723039
2.9627,-0.00694958,0.031266,-0.0381952,1.57295,-0.569188,-0.875755
2.9633,-0.00654864,0.031266,-0.0374109,1.57295,-0.416632,-1.33345
2.964,-0.00728369,0.0308734,-0.036705,1.42044,-0.111519,-1.18074
2.9647,-0.00808557,0.0297368,-0.037803,1.26781,-0.416632,-1.18074
2.9653,-0.00808557,0.0297368,-0.0389794,1.57295,-0.569188,-1.33345
2.966,-0.00841968,0.0301088,-0.0389794,1.72559,-0.569188,-1.33345
2.9667,-0.00922156,0.0305014,-0.0397637,1.42044,-0.8743,-1.48617
2.9673,-0.00922156,0.031266,-0.0389794,1.57295,-0.416632,-0.875755
2.968,-0.00995661,0.0308734,-0.037803,1.26781,-0.721744,-0.875755
2.9687,-0.0103575,0.0305014,-0.0363128,0.81003,-1.02717,-1.33345
2.9693,-0.0107585,0.0305014,-0.0344305,1.42044,-0.569188,-1.18074
2.97,-0.0107585,0.0297368,-0.0336462,1.8781,-0.721744,-1.33345
2.9707,-0.00995661,0.0286002,-0.0344305,1.72559,-1.02717,-1.02847
2.9713,-0.00955567,0.027071,-0.0344305,1.72559,-0.416632,-0.570773
2.972,-0.00922156,0.0259138,-0.0332541,1.42044,-0.569188,-0.570773
2.9727,-0.00882062,0.0255418,-0.0313718,1.57295,-0.8743,-0.875755
2.9733,-0.00808557,0.0240126,-0.0305875,2.03073,-0.569188,-0.570773
2.974,-0.00808557,0.0224834,-0.0309796,2.03073,-0.416632,-0.418056
2.9747,-0.00841968,0.0224834,-0.0301953,1.8781,-0.416632,-0.723039
2.9753,-0.00841968,0.0221115,-0.0279209,1.8781,-0.111519,-0.723039
2.976,-0.00808557,0.0209542,-0.0263523,1.72559,-0.111519,-0.570773
2.9767,-0.00808557,0.019053,-0.0256464,1.42044,-0.569188,-0.570773
2.9773,-0.00808557,0.0179165,-0.02447,1.57295,-0.569188,-0.570773
2.978,-0.00694958,0.0182884,-0.0240778,1.8781,0.0410366,-0.112623
2.9787,-0.00614771,0.0179165,-0.0248621,1.72559,-0.264075,-0.418056
2.9793,-0.00614771,0.0167592,-0.0252543,1.72559,-0.264075,-0.570773
2.98,-0.00574677,0.0163873,-0.0252543,2.03073,0.193593,-0.265339
2.9807,-0.00541265,0.0156227,-0.0256464,1.26781,-0.111519,-0.723039
